search_string,predict_under_code,line_no,similarity,filepath
"// requires version 2 as we are going to store length info // in the data descriptor","writeOut(ZipShort.getBytes(20));",598,0.8173913043478261,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/zip/ZipOutputStream.java
"// the test runner that wrap the dummy formatter that interests us","private final static class TestRunner extends JUnitTestRunner {",93,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunnerTest.java
"// CheckStyle:VisibilityModifier OFF - bc","/** The base directory to be scanned. */",189,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/DirectoryScanner.java
"// First try with Project.","c = reflectedArg.getConstructor(new Class[] {Project.class, String.class});",1041,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"// // The ResourceLocation may specify a relative path for its // location attribute.  This is resolved using the appropriate // base. //","if (matchingEntry.getBase() != null) {",625,0.6097560975609756,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/XMLCatalog.java
"// Can return null to represent the bootstrap class loader. // see API docs of Class.getClassLoader.","if (l != null) {",446,0.7407407407407407,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Available.java
"/* start of the central directory  */","/* total number of entries in      */",345,0.967741935483871,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/zip/ZipFile.java
"//private static final int GET_ENTRY = 0;","private static final int GET_FILE = 1;",33,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogParser.java
"// file comment","String comm = ze.getComment();",728,0.8125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/zip/ZipOutputStream.java
"//There were no revisions in this changelog //entry so lets move onto next file","status = GET_FILE;",167,0.7184466019417476,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogParser.java
"//same date if dest timestamp is within granularity of the srcfile","boolean sameDate;",92,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/selectors/DifferentSelector.java
"// must be "add"","c.setValue("crlf");",192,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// ---------------------------------------------------------- // somewhat arbitrary choices that are quite common for shared // installations // -----------------------------------------------------------","//   Helper methods",209,0.45714285714285713,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/filters/TokenFilterTest.java
"// EnumeratedAttributes have their own helper class","} else if (EnumeratedAttribute.class.isAssignableFrom(reflectedArg)) {",996,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"// selectors are implicitly ANDed in DirectoryScanner.  To // revert their logic we wrap them into a <none> selector // instead.","FileSelector[] s = syncTarget.getSelectors(getProject());",184,0.6369426751592356,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Sync.java
"// first off, make sure that we've got a srcdir and destdir","validate();",281,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// ZIPs store time with a granularity of 2 seconds, round up","ze.setTime(dir.lastModified() + (roundUp ? 1999 : 0));",1371,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
"// viewpath","cmdl.createArgument().setValue(getViewPath());",167,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckout.java
"// ------------------------------------------------------ //   Helper methods - should be in BuildFileTest // -----------------------------------------------------","private boolean hasScript(String test) {",209,0.5436893203883495,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/filters/TokenFilterTest.java
"// build the command line from what we got the format is // cleartool lsco [options...] [viewpath ...] // as specified in the CLEARTOOL.EXE help","Commandline commandLine = new Commandline();",156,0.5454545454545454,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java
"// Check if list of files to check has been specified","if (!filesets.isEmpty()) {",238,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogTask.java
"// testNoCrash is the test invoked by the captureToSummary's junit task","private static final String PASS_TEST = "testNoCrash";",29,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestListenerTest.java
"// if the two substrings are longer than the original, then name // contains address - so reset the name to null","if (this.name.length() + this.address.length() > len) {",108,0.7361111111111112,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/email/EmailAddress.java
"//default","// if this class belongs to a package which has been",846,0.391304347826087,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/AntClassLoader.java
"// log options used","String enc = encoding == null ? "default" : encoding;",284,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// dummy formatter just to catch the error","private final static class ResultFormatter implements JUnitResultFormatter {",108,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunnerTest.java
"// we don't expect to find this","loader.findClass("fubar");",71,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/AntClassLoaderTest.java
"// resolve relative paths through Project","} else if (java.io.File.class.equals(reflectedArg)) {",988,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"//patch file into the fileset","fileset.setFile(file);",309,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// type value","getTypeValueCommand(cmd);",178,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkattr.java
"// bit3 set to signal, we use a data descriptor","writeOut(ZipShort.getBytes(8));",602,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/zip/ZipOutputStream.java
"//underscores go in front of invalid start chars","assertMapped(mangler, "0.jsp", "_0_jsp");",203,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/JspcTest.java
"// use to scan own archive","private ZipScanner zs;",72,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
""/** * Tests the {@link XSLTProcess} task. * XXX merge with {@link StyleTest}? * @since Ant 1.5 */"","public void setLoaderRef(Reference r) {",136,0.2736842105263158,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/proposal/embed/src/java/org/apache/tools/ant/taskdefs/Taskdef2.java
"// it is a modified file // set the revision and the prevrevision","String filename = line.substring(0, index);",305,0.5277777777777778,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagDiff.java
""/*             * throw in drive letters             */"","String driveSpec = "C:";",73,0.8695652173913043,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/ProjectTest.java
"//set our parent dir","srcDir = file.getParentFile();",311,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
""/*             * promised to eliminate consecutive slashes after drive letter.             */"","assertEqualsIgnoreDriveCase(driveSpec + "\\",",87,0.9482758620689655,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/ProjectTest.java
"// -cfile","getCommentFileCommand(cmd);",221,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckout.java
"// avoid multiple configurations","boolean isConfigured = false;",266,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/ProjectTest.java
"/** Version to use for addXXX and addConfiguredXXX */","private class AddNestedCreator extends NestedCreator {",1279,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"// Compare the destination with the temp file","log("destFile exists", Project.MSG_DEBUG);",355,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// SMTP auth only allowed with MIME mail","if (!autoFound && ((user != null) || (password != null))",429,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java
"// All three specified and all three exist -> true","public void test10() {",87,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/AvailableTest.java
"// an address to send from is required","if (from == null || from.getAddress() == null) {",472,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java
"// File is not found in specified filepath","public void testSearchInPathNotThere() {",188,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/AvailableTest.java
"// set the character set if not done already (and required)","if (charset != null) {",489,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java
"// 2 is != 0 and even, so it is considered // failure on any platform currently supported // by Execute#isFailure.","return 2;",54,0.5079365079365079,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/RpmTest.java
"// Eof has been reached","reachedEof = true;",438,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"//decide whether to copy the existing arg set, or //build a new one from the list of all args excluding the special //operations that only we handle","if (argList.size() == args.length) {",218,0.5030674846625767,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/launch/Launcher.java
"// type","String oldValue = (String) props.get(key);",335,0.3076923076923077,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java
"// wait for TIME_OUT/2, there should be about TIME_OUT/2 ms remaining before timeout","thread.join(TIME_OUT/2);",140,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java
""/*                fragments.addElement(value.substring(pos + 1, pos + 2));                prev = pos + 2;                */"","if (value.charAt(pos + 1) == '$') {",594,0.8571428571428571,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/proposal/embed/src/java/org/apache/tools/ant/PropertyHelper.java
"// Well, no matching constructor.","return null;",1050,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"//check that dir and src are incompatible","f.setSrc(new File("example.zip"));",43,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/ZipFileSetTest.java
"// OK, try without.","try {",1045,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"// Set up a VSSHistory task","MSVSSHISTORY vssHistory = new MSVSSHISTORY();",186,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/vss/MSVSSTest.java
"// -ptime","cmd.createArgument().setValue(FLAG_PRESERVETIME);",157,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java
"// Throws EjbcException if unsuccessful","EjbInfo[] ejbs = getEjbs(); // Returns list of EJBs for processing",376,0.7692307692307693,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetEjbc.java
"// tests one the file object","assertTrue("No index.html present. Not generated?", reportFile.exists() );",117,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitReportTest.java
"// Make a limited attempt to extract a sanitized name and email address // Algorithm based on the one found in Ant's MailMessage.java","public EmailAddress(String email) {",47,0.6941176470588235,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/email/EmailAddress.java
"// If the file being added is META-INF/application.xml, we // warn if it's not the one specified in the "appxml" // attribute - or if it's being added twice, meaning the same // file is specified by the "appxml" attribute and in a // <fileset> element.","too long.",0,0,0
"// if at eolcount == 0 and trailing characters of string // are CTRL-Zs, set eofStr","if (eolcount == 0) {",483,0.8070175438596491,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// We have extra elements","fail("extra args");",449,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/vss/MSVSSTest.java
"// -keep","cmd.createArgument().setValue(FLAG_KEEPCOPY);",101,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java
"// keep searching for the first ^Z","}",488,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// -identical","cmd.createArgument().setValue(FLAG_IDENTICAL);",157,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckin.java
"// conversion to URL via FileUtils like in XMLResultAggregator, not as suggested in the bug report","URL reportUrl = new URL( FileUtils.getFileUtils().toURI(reportFile.getAbsolutePath()) );",121,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitReportTest.java
"// Trailing characters are ^Zs // Construct new line and eofStr","eofStr.append(line.toString().substring(i + 1));",491,0.6582278481012658,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/FixCRLF.java
"// Check for required attributes","if (getTypeName() == null) {",118,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklbtype.java
"// DO NOTHING","}",1264,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"// permissible values for compression attribute","/**",898,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Tar.java
"// build the command line from what we got. the format is // cleartool mkattr [options...] [viewpath ...] // as specified in the CLEARTOOL help","// the format is:",44,0.4444444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCREATE.java
"// ================  testcases for the cache implementations  ================","/**",311,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"// does the selection","String results = selectionString(s);",370,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"// -replace","cmd.createArgument().setValue(FLAG_REPLACE);",148,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklbtype.java
"// should be full moon","cal.set(2002, 2, 27);",84,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/util/DateUtilsTest.java
"// ADD or ADD_CONFIGURED","AddNestedCreator(Method m, Constructor c, int behavior) {",1286,0.6885245901639344,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"// 60s // a further 30s","None",None,None,None
"// For directories:","private static final long EMPTY_CRC = new CRC32 ().getValue ();",86,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
"// -recurse","cmd.createArgument().setValue(FLAG_RECURSE);",152,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkattr.java
"// Renamed version of original file, if it exists","File renamedFile = null;",441,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
"// order of headers cannot be guaranteed","if (testMailClient.isFailed()) {",142,0.6538461538461539,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/mail/MailMessageTest.java
"// now stop the watchdog.","watchdog.stop();",143,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java
"// the method called to set the attribute","AttributeSetter(Method m) {",1336,0.7727272727272727,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"// Add the files found in groupfileset to fileset","for (int i = 0; i < groupfilesets.size(); i++) {",453,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
"// can also handle empty archives","ArchiveState state = getResourcesToAdd(fss, zipFile, false);",489,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
"// maintain a sorted list of targets","if (targetDescription == null) {",947,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// quick exit if the target is up to date","if (!state.isOutOfDate()) {",492,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
"// Choosing character set of the mail message // First: looking it from MimeType","String charset = parseCharSetFromMimeType(message.getMimeType());",181,0.7238095238095238,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/email/MimeMailer.java
